ANTHC	32079	3.00	RLA
ANTHC	32080	3.00	RLA
ANTHC	32081	3.00	RLA
ANTHC	32082	3.00	RLA
ANTHC	32083	3.00	RLA
ANTHC	32084	3.00	RLA
ANTHC	32085	3.00	RLA
ANTHC	32086	3.00	RLA
ANTHC	32087	3.00	RLA
ANTHC	32088	3.00	RLA
ANTHC	32089	3.00	RLA
ANTHC	32090	3.00	RLA
ANTHC	32091	3.00	RLA
ANTHC	32092	3.00	RLA
ANTHC	32093	3.00	RLA
ANTHC	32094	3.00	RLA
ANTHC	32095	3.00	RLA
ANTHC	32096	3.00	RLA
ANTHC	32097	3.00	RLA
ANTHC	32098	3.00	RLA
ANTHC	32099	3.00	RLA
ANTHC	32100	3.00	RLA
ANTHC	32151	3.00	RLA
ANTHC	32152	3.00	RLA
ANTHC	32153	3.00	RLA
ANTHC	32154	3.00	RLA
ANTHC	32155	3.00	RLA
ANTHC	32156	3.00	RLA
ANTHC	32157	3.00	RLA
ANTHC	32158	3.00	RLA
ANTHC	32159	3.00	RLA
ANTHC	32160	3.00	RLA
ANTHC	32161	3.00	RLA
ANTHC	32162	3.00	RLA
ANTHC	32163	3.00	RLA
ANTHC	32164	3.00	RLA
ANTHC	32165	3.00	RLA
ANTHC	32166	3.00	RLA
ANTHC	32167	3.00	RLA
ANTHC	32168	3.00	RLA
ANTHC	32170	3.00	RLA
ANTHC	32200	3.00	RLA
ANTHC	32500	3.00	RLA
ANTHC	32550	3.00	RLA
ANTHC	32551	3.00	RLA
ANTHC	32552	3.00	RLA
ANTHC	32553	3.00	RLA
ANTHC	32554	3.00	RLA
ANTHC	32555	3.00	RLA
ANTHC	32556	3.00	RLA
ANTHC	32557	3.00	RLA
ANTHC	32558	3.00	RLA
ANTHC	32559	3.00	RLA
ANTHC	32560	3.00	RLA
ANTHC	32561	3.00	RLA
ANTHC	32565	3.00	RLA
ANTHC	32566	3.00	RLA
ANTHC	32567	3.00	RLA
ANTHC	32600	3.00	RLA
ANTHC	32651	3.00	RLA
ANTHC	32652	3.00	RLA
ANTHC	32653	3.00	RLA
ANTHC	32700	3.00	RLA
ANTHC	32750	3.00	RLA
ANTHC	32800	3.00	RLA
ANTHC	34600	3.00	RLA
ANTHC	35000	3.00	RLA
ANTHC	35100	3.00	RLA
ANTHC	35300	3.00	RLA
ANTHC	35400	3.00	RLA
ANTHC	38900	3.00	RLA
ANTHC	40000	3.00	RLA
ANTHC	40010	2.00	RLA
ANTHC	40051	3.00	RLA
ANTHC	40053	3.00	RLA
ANTHC	40054	3.00	RLA
ANTHC	40055	3.00	RLA
ANTHC	40056	3.00	RLA
ANTHC	40057	3.00	RLA
ANTHC	40058	3.00	RLA
ANTHC	40059	3.00	RLA
ANTHC	40060	3.00	RLA
ANTHC	40100	3.00	RLA
ANTHC	40101	3.00	RLA
ANTHC	40102	3.00	RLA
ANTHC	40103	3.00	RLA
ANTHC	40139	3.00	RLA
ANTHC	40140	3.00	RLA
ANTHC	40141	3.00	RLA
ANTHC	40147	3.00	RLA
ANTHC	40148	3.00	RLA
ANTHC	40149	3.00	RLA
ANTHC	40150	3.00	RLA
ANTHC	40151	3.00	RLA
ANTHC	40152	3.00	RLA
ANTHC	40153	3.00	RLA
ANTHC	40154	3.00	RLA
ANTHC	40155	3.00	RLA
ANTHC	40156	3.00	RLA
ANTHC	40157	3.00	RLA
ANTHC	40158	3.00	RLA
ANTHC	40159	3.00	RLA
ANTHC	40160	3.00	RLA
ANTHC	40161	3.00	RLA
ANTHC	40162	3.00	RLA
ANTHC	40163	3.00	RLA
ANTHC	40164	3.00	RLA
ANTHC	40165	3.00	RLA
ANTHC	40166	3.00	RLA
ANTHC	40167	3.00	RLA
ANTHC	40168	3.00	RLA
ANTHC	40169	3.00	RLA
ANTHC	40170	3.00	RLA
ANTHC	40171	3.00	RLA
ANTHC	40172	3.00	RLA
ANTHC	40173	3.00	RLA
ANTHC	40174	3.00	RLA
ANTHC	40175	3.00	RLA
ANTHC	40176	3.00	RLA
ANTHC	40177	3.00	RLA
ANTHC	40178	3.00	RLA
ANTHC	40179	3.00	RLA
ANTHC	40180	3.00	RLA
ANTHC	40181	3.00	RLA
ANTHC	40182	3.00	RLA
ANTHC	40183	3.00	RLA
ANTHC	40184	3.00	RLA
ANTHC	40185	3.00	RLA
ANTHC	40186	3.00	RLA
ANTHC	40187	3.00	RLA
ANTHC	40188	3.00	RLA
ANTHC	40189	3.00	RLA
ANTHC	40190	3.00	RLA
ANTHC	40191	3.00	RLA
ANTHC	40192	3.00	RLA
ANTHC	40193	3.00	RLA
ANTHC	40194	3.00	RLA
ANTHC	40195	3.00	RLA
ANTHC	40196	3.00	RLA
ANTHC	40197	3.00	RLA
ANTHC	40198	3.00	RLA
ANTHC	40199	3.00	RLA
ANTHC	42600	3.00	RLA
ANTHC	42651	3.00	RLA
ANTHC	42652	3.00	RLA
ANTHC	42653	3.00	RLA
ANTHC	42654	3.00	RLA
ANTHC	42655	3.00	RLA
ANTHC	42656	3.00	RLA
ANTHC	42657	3.00	RLA
ANTHC	42658	3.00	RLA
ANTHC	42659	3.00	RLA
ANTHC	42660	3.00	RLA
ANTHC	42661	3.00	RLA
ANTHC	42662	3.00	RLA
ANTHC	42663	3.00	RLA
ANTHC	42664	3.00	RLA
ANTHC	42665	3.00	RLA
ANTHC	42666	3.00	RLA
ANTHC	42667	3.00	RLA
ANTHC	42668	3.00	RLA
ANTHC	49200	3.00	RLA
ANTHC	49250	3.00	RLA
ANTHC	49251	3.00	RLA
ANTHC	49269	3.00	RLA
ANTHC	49801	1.00	RLA
ANTHC	49802	2.00	RLA
ANTHC	49803	3.00	RLA
ANTHC	49804	4.00	RLA
ANTHC	49805	5.00	RLA
ANTHC	49806	6.00	RLA
ANTHP	 101LB	0.00	LLA
